SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2008-09,Mavericks,Brandon Bass,32,F,8-Jun,250,30-Apr-85,24,3,101138
2008-09,Mavericks,James Singleton,33,F,8-Jun,230,20-Jul-81,27,4,101189
2008-09,Mavericks,Devean George,40,F,8-Jun,235,29-Aug-77,31,9,1904
2008-09,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,31,10,1717
2008-09,Mavericks,Jerry Stackhouse,42,G-F,6-Jun,218,5-Nov-74,34,13,711
2009-10,Mavericks,Shawn Marion,0,F,7-Jun,228,7-May-78,32,10,1890
2009-10,Mavericks,Jason Kidd,2,G,4-Jun,210,23-Mar-73,37,15,467
2009-10,Mavericks,Rodrigue Beaubois,3,G,Jun-00,170,24-Feb-88,22,R,201958
2009-10,Mavericks,Caron Butler,4,F,7-Jun,228,13-Mar-80,30,7,2406
2009-10,Mavericks,Tim Thomas,7,F,10-Jun,240,26-Feb-77,33,12,1501
2009-10,Mavericks,Jose Juan Barea,11,G,Jun-00,175,26-Jun-84,26,3,200826
2009-10,Mavericks,Matt Carroll,13,G,6-Jun,212,28-Aug-80,29,6,2679
2009-10,Mavericks,Eduardo Najera,14,F,8-Jun,235,11-Jul-76,33,9,2059
2009-10,Mavericks,Erick Dampier,25,C,11-Jun,265,14-Jul-75,34,13,956
2009-10,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,32,10,1891
2009-10,Mavericks,Brendan Haywood,33,C,Jul-00,263,27-Nov-79,30,8,2217
2009-10,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,32,11,1717
2009-10,Mavericks,DeShawn Stevenson,92,G,5-Jun,218,3-Apr-81,29,9,2052
2010-11,Mavericks,Shawn Marion,0,F,7-Jun,228,7-May-78,33,11,1890
2010-11,Mavericks,Jason Kidd,2,G,4-Jun,210,23-Mar-73,38,16,467
2010-11,Mavericks,Rodrigue Beaubois,3,G,2-Jun,185,24-Feb-88,23,1,201958
2010-11,Mavericks,Caron Butler,4,F,7-Jun,228,13-Mar-80,31,8,2406
2010-11,Mavericks,Tyson Chandler,6,C,1-Jul,235,2-Oct-82,28,9,2199
2010-11,Mavericks,Jose Juan Barea,11,G,Jun-00,175,26-Jun-84,27,4,200826
2010-11,Mavericks,Corey Brewer,13,F,9-Jun,188,5-Mar-86,25,3,201147
2010-11,Mavericks,Peja Stojakovic,16,F,10-Jun,229,9-Jun-77,34,12,978
2010-11,Mavericks,Dominique Jones,20,G,5-Jun,215,15-Oct-88,22,R,202346
2010-11,Mavericks,Ian Mahinmi,28,C,11-Jun,230,5-Nov-86,24,2,101133
2010-11,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,33,11,1891
2010-11,Mavericks,Brendan Haywood,33,C,Jul-00,263,27-Nov-79,31,9,2217
2010-11,Mavericks,Brian Cardinal,35,F,8-Jun,240,2-May-77,34,10,2073
2010-11,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,33,12,1717
2010-11,Mavericks,DeShawn Stevenson,92,G,5-Jun,218,3-Apr-81,30,10,2052
2011-12,Mavericks,Shawn Marion,0,F,7-Jun,228,7-May-78,34,12,1890
2011-12,Mavericks,Jason Kidd,2,G,4-Jun,210,23-Mar-73,39,17,467
